FormID	EDID	FULL	Effects	Magnitude	Duration	Effect Value	CalculatedValue
39956	REQ_Potion_FortifyOneHanded4	Potion of Fortify One-Handed (Good)	One-handed weapons do 25% more damage for 60 seconds.	25	6	0.25	61.8928375132676
39955	REQ_Potion_FortifyOneHanded3	Potion of Fortify One-Handed (Fair)	One-handed weapons do 20% more damage for 60 seconds.	20	6	0.25	48.4216271538619
39954	REQ_Potion_FortifyOneHanded2	Potion of Fortify One-Handed (Faint)	One-handed weapons do 15% more damage for 60 seconds.	15	6	0.25	35.2863525631545
39951	Alch_PotionFortifyIllusion04	Potion of Fortify Illusion (Great)	Illusion spells cost 100% less for 60 seconds.	100	6	0.25	284.384802550357
39950	Alch_PotionFortifyIllusion03	Potion of Fortify Illusion (Good)	Illusion spells cost 75% less for 60 seconds.	75	6	0.25	207.240090765819
0003994F	Alch_PotionFortifyIllusion02	Potion of Fortify Illusion (Decent)	Illusion spells cost 50% less for 60 seconds.	50	6	0.25	132.670201535582
0003994E	REQ_Potion_FortifyMarksman4	Potion of Fortify Marksman (Good)	Ranged weapons deal 25% more damage for 60 seconds.	25	6	0.25	61.8928375132676
0003994B	REQ_Potion_FortifyMarksman3	Potion of Fortify Marksman (Fair)	Ranged weapons deal 20% more damage for 60 seconds.	20	6	0.25	48.4216271538619
39949	REQ_Potion_FortifyMarksman2	Potion of Fortify Marksman (Faint)	Ranged weapons deal 15% more damage for 60 seconds.	15	6	0.25	35.2863525631545
39948	REQ_Potion_FortifyLockpicking4	Potion of Fortify Lockpicking (Good)	Lockpicking skill is increased by 0 for 30 seconds.,Lockpicking expertise is increased by 4 for 30 seconds.	4	3	0.5	8.52962550444632
39946	REQ_Potion_FortifyLockpicking3	Potion of Fortify Lockpicking (Fair)	Lockpicking skill is increased by 0 for 30 seconds.,Lockpicking expertise is increased by 3 for 30 seconds.	3	3	0.5	6.44288160879526
39945	REQ_Potion_FortifyLockpicking2	Potion of Fortify Lockpicking (Faint)	Lockpicking skill is increased by 0 for 30 seconds.,Lockpicking expertise is increased by 2 for 30 seconds.	2	3	0.5	4.42578597707938
39930	REQ_Potion_FortifyLockpicking1	Potion of Fortify Lockpicking (Diluted)	Lockpicking skill is increased by 0 for 30 seconds.,Lockpicking expertise is increased by 1 for 30 seconds.	1	3	0.5	2.51127714157629
39904	Alch_PotionFortifyArmorRatingLight04	Potion of Fortify Armor Rating (Great)	Increases armor rating by 120 points for 60 seconds.	120	6	0.25	347.540766603574
39903	Alch_PotionFortifyArmorRatingLight03	Potion of Fortify Armor Rating (Good)	Increases armor rating by 90 points for 60 seconds.	90	6	0.25	253.263814978275
000398FD	Alch_PotionFortifyArmorRatingLight02	Potion of Fortify Armor Rating (Decent)	Increases armor rating by 60 points for 60 seconds.	60	6	0.25	162.133500572564
000398F6	Alch_PotionFortifyArmorRatingHeavy04	Potion of Fortify Armor Rating (Great)	Increases armor rating by 120 points for 60 seconds.	120	6	0.25	347.540766603574
000398F5	Alch_PotionFortifyArmorRatingHeavy03	Potion of Fortify Armor Rating (Good)	Increases armor rating by 90 points for 60 seconds.	90	6	0.25	253.263814978275
000398F4	Alch_PotionFortifyArmorRatingHeavy02	Potion of Fortify Armor Rating (Decent)	Increases armor rating by 60 points for 60 seconds.	60	6	0.25	162.133500572564
000398F3	Alch_PotionFortifyDestruction04	Potion of Fortify Destruction (Great)	Destruction spells cost 50% less for 60 seconds.	50	6	0.25	132.670201535582
000398F1	Alch_PotionFortifyDestruction03	Potion of Fortify Destruction (Good)	Destruction spells cost 40% less for 60 seconds.	40	6	0.25	103.794029992672
000398EE	Alch_PotionFortifyDestruction02	Potion of Fortify Destruction (Decent)	Destruction spells cost 30% less for 60 seconds.	30	6	0.25	75.637952533777
000398ED	Alch_PotionFortifyConjuration04	Potion of Fortify Conjuration (Great)	Conjurations spells cost 100% less for 60 seconds.	100	6	0.25	284.384802550357
000398EC	Alch_PotionFortifyConjuration03	Potion of Fortify Conjuration (Good)	Conjurations spells cost 75% less for 60 seconds.	75	6	0.25	207.240090765819
000398AD	Alch_PotionFortifyConjuration02	Potion of Fortify Conjuration (Decent)	Conjurations spells cost 50% less for 60 seconds.	50	6	0.25	132.670201535582
000398AC	REQ_Potion_FortifyBlock4	Potion of Fortify Block (Good)	Blocking absorbs 25% more damage for 60 seconds.	25	6	0.25	61.8928375132676
000398AB	REQ_Potion_FortifyBlock3	Potion of Fortify Block (Fair)	Blocking absorbs 20% more damage for 60 seconds.	20	6	0.25	48.4216271538619
0003989B	REQ_Potion_FortifyBlock2	Potion of Fortify Block (Faint)	Blocking absorbs 15% more damage for 60 seconds.	15	6	0.25	35.2863525631545
0003989A	Alch_PotionFortifyAlteration04	Potion of Fortify Alteration (Great)	Alteration spells cost 100% less for 60 seconds.	100	6	0.25	284.384802550357
39899	Alch_PotionFortifyAlteration03	Potion of Fortify Alteration (Good)	Alteration spells cost 75% less for 60 seconds.	75	6	0.25	207.240090765819
0003988E	Alch_PotionFortifyAlteration02	Potion of Fortify Alteration (Decent)	Alteration spells cost 50% less for 60 seconds.	50	6	0.25	132.670201535582
00036D53	AlchDrink_ColovianBrandy	Colovian Brandy	Numbs your sense of pain, making you feel 80 points healthier for 900 seconds.,Impairs coordination and focus, slowing the regeneration of Stamina by 30% and twice that for Magicka for 1350 seconds. At least you get to feel good for a while!,You haggle for 20% better prices for 900 seconds.	20	90	1	4683.95742705745
00034C5E	AlchDrink_Ale	Ale	Numbs your sense of pain, making you feel 15 points healthier for 300 seconds.,Impairs coordination and focus, slowing the regeneration of Stamina by 10% and twice that for Magicka for 450 seconds. At least you get to feel good for a while!	10	45	0	41.4480181531638
00034C5D	AlchDrink_NordMead	Nord Mead	Numbs your sense of pain, making you feel 20 points healthier for 300 seconds.,Impairs coordination and focus, slowing the regeneration of Stamina by 15% and twice that for Magicka for 450 seconds. At least you get to feel good for a while!	15	45	0	56.8769605100714
0003133C	AlchDrink_VillageRedWine	Village Red Wine	Numbs your sense of pain, making you feel 30 points healthier for 600 seconds.,Impairs coordination and focus, slowing the regeneration of Stamina by 20% and twice that for Magicka for 900 seconds. At least you get to feel good for a while!	20	90	0	190.445081081706
0003133B	AlchDrink_AltoNoirWine	Alto Noir Wine	Numbs your sense of pain, making you feel 75 points healthier for 900 seconds.,Impairs coordination and focus, slowing the regeneration of Stamina by 30% and twice that for Magicka for 1350 seconds. At least you get to feel good for a while!	30	135	0	815.087352679528
0002C35A	AlchDrink_BlackBriarMead	Black-Briar Mead	Numbs your sense of pain, making you feel 40 points healthier for 300 seconds.,Impairs coordination and focus, slowing the regeneration of Stamina by 25% and twice that for Magicka for 450 seconds. At least you get to feel good for a while!	25	45	0	121.918433808839
0001895F	AlchDrink_FirebrandWine	Firebrand Wine	Numbs your sense of pain, making you feel 75 points healthier for 600 seconds.,Impairs coordination and focus, slowing the regeneration of Stamina by 40% and twice that for Magicka for 900 seconds. At least you get to feel good for a while!,Resists 15% of frost damage for 600 seconds.	15	60	0.25	966.028492528073
